Lot_Area,Bldg_Type,House_Style,Overall_Cond,Year_Built,Roof_Style,Exter_Cond,Bsmt_Cond,Central_Air,Electrical,Bathroom,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bedroom_AbvGr,Kitchen_AbvGr,Fireplaces,Garage_Cars,Garage_Area,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Fence,Year_Sold,Sale_Condition,Sale_Price
13159,OneFam,Two_Story,Average,2009,Gable,Typical,Typical,Y,SBrkr,2.5,846,846,1692,3,1,0,2,650,208,114,0,No_Fence,2009,Partial,224500
13438,OneFam,One_Story,Average,2008,Gable,Typical,Typical,Y,SBrkr,3,2036,0,2036,3,1,1,3,780,90,154,0,No_Fence,2009,Normal,410000
14463,OneFam,One_Story,Average,2008,Gable,Typical,Typical,Y,SBrkr,3,1641,0,1641,3,1,0,3,885,0,95,0,No_Fence,2009,Normal,316500
8925,OneFam,One_Story,Average,2007,Gable,Typical,Typical,Y,SBrkr,2,1466,0,1466,3,1,0,3,610,100,18,0,No_Fence,2009,Normal,201000
11457,OneFam,One_Story,Average,1988,Gable,Typical,Typical,Y,SBrkr,3,1412,0,1412,3,1,1,2,576,0,0,169,No_Fence,2009,Normal,175000
9839,OneFam,Two_Story,Very_Good,1980,Gable,Good,Typical,Y,SBrkr,2.5,1375,862,2237,3,1,1,2,440,305,24,0,No_Fence,2009,Normal,204000
14419,OneFam,SLvl,Average,1987,Hip,Typical,Typical,Y,SBrkr,4.5,1479,0,1479,3,1,1,2,578,224,238,0,No_Fence,2009,Normal,213500
6853,OneFam,One_Story,Average,2001,Gable,Typical,Typical,Y,SBrkr,3,1296,0,1296,2,1,0,2,471,192,25,0,No_Fence,2009,Normal,220000
9157,OneFam,Two_Story,Average,2003,Gable,Typical,Typical,Y,SBrkr,2.5,1072,942,2014,3,1,0,2,486,124,114,0,No_Fence,2009,Abnorml,170000
14601,OneFam,One_Story,Average,2006,Hip,Typical,Typical,Y,SBrkr,3,1838,0,1838,2,1,1,3,765,270,68,0,No_Fence,2009,Normal,315000
12633,OneFam,One_Story,Average,2007,Hip,Typical,Typical,Y,SBrkr,3,1978,0,1978,2,1,1,3,920,308,52,0,No_Fence,2009,Normal,425000
12518,OneFam,One_Story,Good,1968,Gable,Typical,Typical,Y,SBrkr,1,1008,0,1008,3,1,0,1,384,144,0,0,Minimum_Privacy,2009,Normal,139500
21750,OneFam,One_Story,Below_Average,1960,Hip,Fair,No_Basement,Y,SBrkr,1,1771,0,1771,3,1,1,2,336,0,0,0,Good_Privacy,2009,Normal,115000
9858,OneFam,One_Story,Above_Average,1968,Gable,Typical,Typical,Y,SBrkr,2,874,0,874,3,1,0,1,288,33,0,0,Good_Wood,2009,Normal,130000
13383,OneFam,One_Story,Average,1969,Hip,Typical,Typical,Y,SBrkr,2,1404,0,1404,3,1,1,2,504,0,16,0,No_Fence,2009,Normal,160000
7689,OneFam,SFoyer,Very_Good,1972,Gable,Typical,Typical,Y,SBrkr,1.5,796,0,796,2,1,0,1,336,138,0,0,Minimum_Privacy,2009,Normal,131900
7706,OneFam,SLvl,Average,1993,Gable,Good,Typical,Y,SBrkr,1.5,1091,0,1091,2,1,0,1,429,280,0,0,No_Fence,2009,Normal,131250
9101,OneFam,SFoyer,Above_Average,1978,Gable,Good,Typical,Y,SBrkr,2,1110,0,1110,1,1,1,2,602,303,30,0,No_Fence,2009,Normal,165500
8780,OneFam,One_Story,Average,1985,Gable,Typical,Typical,Y,SBrkr,2,833,0,833,3,1,0,0,0,0,0,0,Minimum_Privacy,2009,Normal,112000
7669,OneFam,SFoyer,Above_Average,1992,Gable,Typical,Typical,Y,SBrkr,2,883,0,883,2,1,1,2,698,100,32,0,Good_Privacy,2009,Normal,149000
14115,OneFam,One_and_Half_Fin,Average,1993,Gable,Typical,Typical,Y,SBrkr,2.5,796,566,1362,1,1,0,2,480,40,30,0,Minimum_Privacy,2009,Normal,143000
10429,OneFam,Two_Story,Average,1992,Gable,Typical,Typical,Y,SBrkr,1.5,624,663,1287,3,1,0,2,440,150,0,0,No_Fence,2009,Normal,130000
9819,OneFam,One_Story,Average,1977,Gable,Typical,Typical,Y,SBrkr,3,1567,0,1567,2,1,2,2,714,264,32,0,No_Fence,2009,Normal,196000
10457,OneFam,Two_Story,Good,1969,Gable,Excellent,Typical,Y,SBrkr,1.5,784,848,1632,4,1,1,2,898,0,173,368,Minimum_Privacy,2009,Normal,173000
11029,OneFam,One_Story,Very_Good,1958,Hip,Typical,Typical,Y,SBrkr,2,1414,0,1414,3,1,1,2,601,0,51,0,No_Fence,2008,Normal,176500
12925,OneFam,One_Story,Good,1970,Gable,Typical,Typical,Y,SBrkr,2.5,2117,0,2117,4,1,2,2,550,0,42,0,No_Fence,2008,Normal,237500
11075,OneFam,Two_Story,Average,1969,Gable,Typical,Typical,Y,SBrkr,2.5,1092,1020,2112,4,1,2,2,576,280,0,0,No_Fence,2008,Normal,206900
8702,OneFam,Two_Story,Average,1997,Gable,Typical,Typical,Y,SBrkr,2.5,926,678,1604,3,1,1,2,470,0,36,0,No_Fence,2008,Normal,187500
8139,OneFam,Two_Story,Average,1995,Gable,Typical,Typical,Y,SBrkr,2.5,680,790,1470,3,1,1,2,420,192,49,0,No_Fence,2008,Normal,165000
9535,OneFam,Two_Story,Average,1998,Gable,Typical,Typical,Y,SBrkr,2.5,926,678,1604,3,1,0,2,472,100,82,0,No_Fence,2008,Normal,195500
9042,OneFam,Two_Story,Average,1998,Gable,Typical,Typical,Y,SBrkr,3.5,943,695,1638,3,1,2,2,472,100,38,0,No_Fence,2008,Normal,192000
15038,OneFam,Two_Story,Average,1996,Gable,Typical,Typical,Y,SBrkr,2.5,916,720,1636,3,1,1,2,386,168,84,0,No_Fence,2008,Normal,173000
14137,OneFam,One_Story,Average,1996,Gable,Typical,Typical,Y,SBrkr,3,1384,0,1384,3,1,0,2,404,0,39,0,No_Fence,2008,Normal,177900
21872,OneFam,Two_Story,Average,1996,Gable,Typical,Typical,Y,SBrkr,3,729,717,1446,3,1,1,2,406,264,22,0,No_Fence,2008,Normal,175000
4923,TwnhsE,One_Story,Average,2001,Gable,Typical,Typical,Y,SBrkr,2.5,1593,0,1593,0,1,1,2,682,0,120,0,No_Fence,2008,Normal,286000
6264,OneFam,One_Story,Average,1997,Gable,Typical,Typical,Y,SBrkr,2.5,1682,0,1682,1,1,1,2,528,0,0,0,No_Fence,2008,Normal,247900
5395,TwnhsE,One_Story,Average,1993,Gable,Typical,Typical,Y,SBrkr,3,1337,0,1337,2,1,1,2,462,96,0,70,No_Fence,2008,Normal,180000
5070,TwnhsE,One_Story,Average,1992,Gable,Typical,Typical,Y,SBrkr,2,1280,0,1280,2,1,0,2,506,0,82,0,No_Fence,2008,Normal,180000
10839,OneFam,Two_Story,Average,1997,Gable,Typical,Typical,Y,SBrkr,2.5,926,678,1604,3,1,1,2,470,0,36,0,No_Fence,2008,Normal,181000
11184,OneFam,Two_Story,Average,1998,Gable,Typical,Typical,Y,SBrkr,2.5,932,701,1633,3,1,1,2,460,0,39,0,No_Fence,2008,Family,183000
8000,OneFam,Two_Story,Average,1995,Gable,Typical,Typical,Y,SBrkr,3.5,773,885,1658,3,1,1,2,431,224,84,0,No_Fence,2008,Normal,188000
10832,OneFam,Two_Story,Average,1994,Gable,Typical,Typical,Y,SBrkr,2.5,1086,809,1895,3,1,1,2,409,143,46,0,No_Fence,2008,Normal,194500
14067,OneFam,Two_Story,Average,1991,Gable,Typical,Typical,Y,SBrkr,3.5,851,858,1709,3,1,0,2,416,0,40,0,Good_Privacy,2008,Normal,185000
4671,TwnhsE,One_Story,Average,1988,Gable,Typical,Typical,Y,SBrkr,3,1228,0,1228,2,1,1,2,472,168,120,0,No_Fence,2008,Normal,189000
5950,TwnhsE,One_Story,Average,1989,Gable,Typical,Typical,Y,SBrkr,3,1337,0,1337,2,1,1,2,462,0,73,154,No_Fence,2008,Normal,188500
13543,OneFam,Two_Story,Average,2005,Gable,Typical,Typical,Y,SBrkr,3.5,1168,1332,2500,5,1,1,3,683,192,32,0,No_Fence,2008,Normal,355000
11198,OneFam,Two_Story,Average,2005,Hip,Typical,Good,Y,SBrkr,2.5,1134,1370,2504,4,1,1,3,656,144,39,0,No_Fence,2008,Normal,325000
15401,OneFam,One_Story,Average,2004,Hip,Typical,Typical,Y,SBrkr,3,1884,0,1884,2,1,1,3,670,214,76,0,No_Fence,2008,Normal,387000
31220,OneFam,One_Story,Poor,1952,Hip,Typical,Typical,Y,FuseA,1,1474,0,1474,3,1,2,2,495,0,0,144,No_Fence,2008,Normal,115000
8118,TwnhsE,One_Story,Average,2007,Hip,Typical,Typical,Y,SBrkr,3,1710,0,1710,2,1,1,2,557,156,48,0,No_Fence,2008,Normal,334000
47280,OneFam,One_Story,Average,1950,Hip,Typical,Typical,Y,SBrkr,2.5,1488,0,1488,3,1,1,2,738,0,0,180,No_Fence,2008,Family,133000
20544,OneFam,Two_Story,Above_Average,1986,Gable,Good,Typical,Y,SBrkr,2.5,1236,857,2093,3,1,1,2,542,364,63,0,Minimum_Privacy,2008,Normal,215000
12680,OneFam,One_Story,Above_Average,1988,Gable,Typical,Good,Y,SBrkr,3,1688,0,1688,2,1,1,2,528,0,48,0,No_Fence,2008,Normal,226500
12090,OneFam,One_Story,Above_Average,1981,Gable,Good,Typical,Y,SBrkr,2,1422,0,1422,3,1,1,2,576,276,0,0,Good_Privacy,2008,Normal,175500
10825,OneFam,One_Story,Good,1983,Gable,Typical,Typical,Y,SBrkr,3,1260,0,1260,3,1,0,2,598,152,0,0,No_Fence,2008,Normal,181900
18559,OneFam,One_Story,Average,1978,Hip,Good,Typical,Y,SBrkr,3,2064,0,2064,3,1,2,2,550,200,0,0,No_Fence,2008,Normal,235000
14450,OneFam,One_Story,Average,1979,Hip,Typical,Fair,Y,SBrkr,2.5,1782,0,1782,3,1,1,2,551,467,0,0,No_Fence,2008,Normal,220000
12227,OneFam,Two_Story,Good,1977,Gable,Good,Good,Y,SBrkr,3.5,1542,1330,2872,4,1,1,2,619,550,282,0,No_Fence,2008,Normal,272000
13068,OneFam,One_Story,Average,1976,Hip,Typical,Typical,Y,SBrkr,3,1211,0,1211,3,1,1,2,461,0,0,0,Minimum_Privacy,2008,Normal,161000
15611,OneFam,One_Story,Above_Average,1977,Gable,Typical,Typical,Y,SBrkr,2.5,1126,0,1126,3,1,0,2,540,180,0,0,No_Fence,2008,Abnorml,175000
10400,OneFam,Two_Story,Above_Average,1980,Gable,Typical,Typical,Y,SBrkr,2.5,1277,767,2044,3,1,1,2,489,28,73,0,No_Fence,2008,Normal,185000
9743,OneFam,Two_Story,Above_Average,1969,Gable,Typical,Fair,Y,SBrkr,1.5,720,588,1308,3,1,0,2,484,0,0,0,No_Fence,2008,Normal,146900
12511,OneFam,Two_Story,Good,1978,Mansard,Typical,Typical,Y,SBrkr,3,1420,1420,2840,4,1,2,4,1314,0,16,0,Minimum_Privacy,2008,Normal,292500
11361,OneFam,One_Story,Average,1976,Gable,Typical,Typical,Y,SBrkr,2.5,1523,0,1523,3,1,1,2,478,0,0,0,Minimum_Privacy,2008,Abnorml,180000
10400,OneFam,One_Story,Average,1976,Gable,Typical,Typical,Y,SBrkr,2,1444,0,1444,2,1,1,2,473,0,24,0,Good_Wood,2008,Normal,159900
10480,OneFam,Two_Story,Above_Average,1976,Hip,Typical,Typical,Y,SBrkr,2.5,1098,866,1964,4,1,1,2,483,0,69,0,No_Fence,2008,Normal,205000
10000,OneFam,One_Story,Above_Average,1973,Gable,Typical,Typical,Y,SBrkr,2,1178,0,1178,3,1,1,2,439,224,0,0,Minimum_Privacy,2008,Normal,157000
14311,OneFam,Two_Story,Average,1996,Gable,Typical,Typical,Y,SBrkr,3.5,1236,1104,2340,4,1,1,3,787,192,180,218,Good_Privacy,2008,Normal,306000
9000,Duplex,Two_Story,Average,1974,Gable,Typical,Typical,Y,SBrkr,3,896,896,1792,4,2,0,2,480,0,45,0,No_Fence,2008,Normal,133000
9750,OneFam,One_Story,Very_Good,1969,Gable,Typical,Typical,Y,SBrkr,2.5,1054,0,1054,3,1,0,2,460,180,0,0,No_Fence,2008,Normal,151000
10295,OneFam,One_Story,Above_Average,1969,Gable,Typical,Typical,Y,SBrkr,1,936,0,936,2,1,0,1,288,16,0,0,No_Fence,2008,Normal,111900
7560,OneFam,One_Story,Average,1971,Hip,Typical,Typical,Y,SBrkr,2,864,0,864,3,1,0,2,576,0,0,0,No_Fence,2008,Normal,123000
12735,OneFam,One_Story,Average,1972,Hip,Typical,Typical,Y,SBrkr,1,864,0,864,3,1,0,2,576,216,0,0,Minimum_Wood_Wire,2008,Normal,111250
4043,TwnhsE,One_Story,Above_Average,1977,Gable,Typical,Typical,Y,SBrkr,2,1069,0,1069,2,1,0,2,440,0,55,0,No_Fence,2008,Abnorml,140000
2308,TwnhsE,Two_Story,Above_Average,1975,Gable,Typical,Typical,Y,SBrkr,2.5,855,601,1456,4,1,0,2,460,0,0,0,No_Fence,2008,Normal,143000
2529,Twnhs,One_Story,Above_Average,1977,Gable,Typical,Typical,Y,SBrkr,2,1055,0,1055,2,1,0,2,440,0,38,0,No_Fence,2008,Normal,148500
9477,OneFam,One_Story,Average,1966,Gable,Typical,Typical,Y,SBrkr,1,892,0,892,3,1,0,1,264,0,0,0,Good_Wood,2008,Normal,110000
12444,OneFam,One_Story,Average,2008,Hip,Typical,Typical,Y,SBrkr,3,1932,0,1932,2,1,1,3,774,0,66,0,No_Fence,2008,Partial,394617
12474,OneFam,Two_Story,Average,2007,Gable,Typical,Typical,Y,SBrkr,3.5,1742,590,2332,3,1,1,3,846,196,134,0,No_Fence,2008,Partial,426000
14803,OneFam,One_Story,Average,2007,Hip,Typical,Typical,Y,SBrkr,3,2084,0,2084,2,1,1,3,1220,188,45,0,No_Fence,2008,Partial,385000
14948,OneFam,Two_Story,Average,2008,Hip,Typical,Typical,Y,SBrkr,3.5,1476,1237,2713,3,1,1,3,858,126,66,0,No_Fence,2008,Partial,446261
12704,OneFam,One_Story,Average,2007,Hip,Typical,Typical,Y,SBrkr,3,1582,0,1582,3,1,0,3,905,209,95,0,No_Fence,2008,Partial,317500
13891,OneFam,One_Story,Average,2007,Hip,Typical,Typical,Y,SBrkr,3,1710,0,1710,2,1,1,3,866,0,102,0,No_Fence,2008,Partial,372402
13693,OneFam,One_Story,Average,2007,Hip,Typical,Typical,Y,SBrkr,3.5,2464,0,2464,4,1,1,3,650,358,78,0,No_Fence,2008,Normal,417500
14418,OneFam,One_Story,Average,2007,Hip,Typical,Typical,Y,SBrkr,3,1950,0,1950,2,1,1,3,706,156,207,0,No_Fence,2008,Normal,383000
13418,OneFam,Two_Story,Average,2006,Hip,Typical,Typical,Y,SBrkr,3.5,1850,898,2748,4,1,1,3,850,212,182,0,No_Fence,2008,Abnorml,390000
12539,OneFam,Two_Story,Average,2005,Hip,Typical,Typical,Y,SBrkr,3.5,1632,1158,2790,4,1,1,4,1150,30,200,0,No_Fence,2008,Normal,460000
12151,OneFam,Two_Story,Average,2005,Gable,Typical,Typical,Y,SBrkr,3.5,1414,917,2331,3,1,1,3,1003,192,63,0,No_Fence,2008,Normal,379000
8899,OneFam,Two_Story,Average,2007,Hip,Typical,Typical,Y,SBrkr,2.5,948,1140,2088,4,1,1,3,656,100,24,0,No_Fence,2008,Normal,250000
10574,OneFam,Two_Story,Average,2004,Gable,Typical,Typical,Y,SBrkr,3.5,1170,1162,2332,4,1,1,3,756,224,142,0,No_Fence,2008,Normal,316000
12720,OneFam,One_Story,Average,2003,Hip,Typical,Typical,Y,SBrkr,3.5,2470,0,2470,1,1,2,3,789,154,65,0,No_Fence,2008,Normal,615000
13688,OneFam,Two_Story,Average,2003,Gable,Typical,Typical,Y,SBrkr,3.5,1572,1096,2668,3,1,2,3,726,400,0,0,No_Fence,2008,Normal,412500
10625,OneFam,Two_Story,Average,2003,Gable,Typical,Typical,Y,SBrkr,3.5,1006,1040,2046,3,1,1,3,871,320,62,0,No_Fence,2008,Normal,284000
10845,OneFam,One_Story,Average,2003,Gable,Typical,Typical,Y,SBrkr,3,1575,0,1575,2,1,1,3,732,216,28,0,No_Fence,2008,Normal,284000
16900,OneFam,Two_Story,Average,2001,Gable,Typical,Typical,Y,SBrkr,3.5,1515,1134,2649,4,1,1,3,746,0,60,0,No_Fence,2008,Normal,421250
16451,OneFam,Two_Story,Average,2003,Gable,Typical,Typical,Y,SBrkr,2.5,1804,886,2690,4,1,1,3,795,268,58,0,No_Fence,2008,Normal,370000
10110,TwnhsE,One_Story,Average,2008,Hip,Typical,Typical,Y,SBrkr,3,1866,0,1866,2,1,1,3,870,0,48,0,No_Fence,2008,Partial,336860
8769,TwnhsE,One_Story,Average,2008,Hip,Typical,Typical,Y,SBrkr,2.5,1702,0,1702,1,1,1,3,1052,0,72,0,No_Fence,2008,Partial,367294
12304,TwnhsE,One_Story,Average,2005,Gable,Typical,Typical,Y,SBrkr,2,1367,0,1367,2,1,1,2,484,0,33,0,No_Fence,2008,Normal,192000
12677,TwnhsE,One_Story,Average,2003,Hip,Typical,Typical,Y,SBrkr,1.5,1518,0,1518,1,1,1,2,588,185,140,0,No_Fence,2008,Normal,274000
8849,TwnhsE,One_Story,Average,2005,Hip,Typical,Typical,Y,SBrkr,2,1684,0,1684,2,1,1,2,564,495,72,0,No_Fence,2008,Normal,266000
8232,TwnhsE,One_Story,Average,2007,Hip,Typical,Typical,Y,SBrkr,3,1800,0,1800,2,1,1,3,944,210,0,0,No_Fence,2008,Partial,370967
6240,TwnhsE,One_Story,Average,2006,Hip,Typical,Typical,Y,SBrkr,3,1342,0,1342,2,1,1,2,550,0,35,0,No_Fence,2008,Normal,234250
6240,TwnhsE,One_Story,Average,2006,Hip,Typical,Typical,Y,SBrkr,2,1342,0,1342,2,1,1,2,550,0,35,0,No_Fence,2008,Normal,219500
2448,Twnhs,Two_Story,Average,2003,Gable,Typical,Typical,Y,SBrkr,2.5,764,862,1626,2,1,0,2,474,0,27,0,No_Fence,2008,Normal,155000
2448,Twnhs,Two_Story,Average,2003,Gable,Typical,Typical,Y,SBrkr,3.5,764,862,1626,2,1,0,2,474,0,27,0,No_Fence,2008,Normal,154000
3940,TwnhsE,One_Story,Average,2003,Gable,Typical,Typical,Y,SBrkr,3,1455,0,1455,2,1,1,3,644,156,20,0,No_Fence,2008,Normal,195000
3182,TwnhsE,One_Story,Average,2005,Gable,Typical,Good,Y,SBrkr,2,1504,0,1504,2,1,1,2,437,156,20,0,No_Fence,2008,Normal,191000
3182,OneFam,One_Story,Average,2007,Gable,Typical,Typical,Y,SBrkr,2,1266,0,1266,2,1,1,2,388,100,16,0,No_Fence,2008,Normal,159895
3710,OneFam,One_Story,Average,2007,Gable,Typical,Typical,Y,SBrkr,2,1246,0,1246,2,1,1,2,428,100,24,0,No_Fence,2008,Partial,187687
9024,OneFam,Two_Story,Average,2004,Gable,Typical,Typical,Y,SBrkr,2.5,813,702,1515,3,1,1,2,393,0,75,0,No_Fence,2008,Normal,179000
7415,OneFam,Two_Story,Average,2004,Gable,Typical,Typical,Y,SBrkr,3.5,864,729,1593,3,1,1,2,398,100,75,0,No_Fence,2008,Normal,193000
9587,OneFam,SLvl,Average,2005,Gable,Typical,Typical,Y,SBrkr,3,1166,0,1166,2,1,0,2,400,212,0,0,No_Fence,2008,Normal,190000
8029,OneFam,Two_Story,Average,2005,Gable,Typical,Typical,Y,SBrkr,2.5,728,728,1456,3,1,0,2,400,100,24,0,No_Fence,2008,Normal,176000
8010,OneFam,Two_Story,Average,2002,Gable,Typical,Typical,Y,SBrkr,2.5,840,880,1720,3,1,1,2,400,138,48,0,No_Fence,2008,Normal,188000
8396,OneFam,Two_Story,Average,2003,Gable,Typical,Typical,Y,SBrkr,2.5,847,1139,1986,4,1,1,2,434,120,48,0,No_Fence,2008,Normal,213000
7301,TwnhsE,One_Story,Above_Average,2007,Gable,Typical,Typical,Y,SBrkr,3,1358,0,1358,2,1,1,2,484,192,26,0,No_Fence,2008,Partial,217300
10261,OneFam,Two_Story,Average,2000,Gable,Typical,Typical,Y,SBrkr,3.5,962,830,1792,3,1,1,2,451,0,0,0,No_Fence,2008,Normal,186500
8220,OneFam,Two_Story,Average,2000,Gable,Typical,Typical,Y,SBrkr,2.5,1008,884,1892,3,1,1,2,431,108,0,0,No_Fence,2008,Normal,226750
15384,OneFam,Two_Story,Average,2004,Gable,Typical,Typical,Y,SBrkr,3.5,788,702,1490,3,1,1,2,388,100,75,0,No_Fence,2008,Normal,184000
7750,OneFam,Two_Story,Average,2002,Gable,Typical,Typical,Y,SBrkr,2.5,707,707,1414,3,1,1,2,403,100,35,0,No_Fence,2008,Normal,176000
12460,OneFam,Two_Story,Average,1999,Gable,Typical,Typical,Y,SBrkr,2.5,1037,1285,2322,4,1,1,2,400,144,44,0,No_Fence,2008,Normal,225000
8390,OneFam,Two_Story,Average,1999,Gable,Typical,Typical,Y,SBrkr,2.5,873,778,1651,3,1,1,2,450,0,103,0,No_Fence,2008,Normal,185900
9660,OneFam,Two_and_Half_Unf,Average,1997,Hip,Typical,Typical,Y,SBrkr,2.5,1182,1017,2199,3,1,1,2,516,0,131,0,No_Fence,2008,Normal,284500
9200,OneFam,Two_Story,Average,1998,Gable,Typical,Typical,Y,SBrkr,3.5,1470,1160,2630,4,1,1,3,696,0,66,0,No_Fence,2008,Normal,315000
14260,OneFam,Two_Story,Average,2000,Gable,Typical,Typical,Y,SBrkr,3.5,1145,1053,2198,4,1,1,3,836,192,84,0,No_Fence,2008,Normal,250000
11000,OneFam,Two_Story,Average,2000,Hip,Typical,Typical,Y,SBrkr,2.5,1533,639,2172,4,1,1,3,687,162,153,0,No_Fence,2008,Normal,291000
11675,OneFam,One_Story,Average,1998,Gable,Typical,Typical,Y,SBrkr,3,2006,0,2006,2,1,1,3,938,144,33,0,No_Fence,2008,Normal,350000
10990,OneFam,Two_Story,Average,1996,Gable,Typical,Typical,Y,SBrkr,3.5,1064,1061,2125,4,1,2,2,576,168,0,0,No_Fence,2008,Normal,279500
11929,OneFam,Two_Story,Good,1995,Gable,Typical,Typical,Y,SBrkr,2.5,1251,1250,2501,4,1,1,3,751,192,87,0,No_Fence,2008,Normal,290000
10437,OneFam,One_Story,Above_Average,1995,Hip,Good,Typical,Y,SBrkr,3.5,2113,0,2113,2,1,1,3,839,236,46,0,No_Fence,2008,Normal,350000
10542,OneFam,Two_Story,Average,1993,Hip,Typical,Typical,Y,SBrkr,3.5,1325,1093,2418,3,1,1,3,983,250,154,216,No_Fence,2008,Normal,341000
10010,OneFam,Two_Story,Average,1993,Hip,Typical,Typical,Y,SBrkr,3.5,1108,1089,2197,4,1,1,3,783,385,99,0,No_Fence,2008,Normal,287500
10944,OneFam,Two_Story,Average,1994,Gable,Typical,Typical,Y,SBrkr,3.5,1223,904,2127,3,1,2,2,525,171,132,0,No_Fence,2008,Normal,271000
14303,OneFam,One_Story,Average,1994,Hip,Typical,Typical,Y,SBrkr,3,1987,0,1987,2,1,1,2,691,262,36,0,No_Fence,2008,Normal,301500
11932,OneFam,One_Story,Average,2007,Gable,Typical,Typical,Y,SBrkr,2,1580,0,1580,3,1,0,3,830,0,24,0,No_Fence,2008,Partial,235128
14598,OneFam,Two_Story,Average,2007,Gable,Typical,Typical,Y,SBrkr,2.5,894,1039,1933,4,1,1,3,668,100,18,0,No_Fence,2008,Normal,214000
11957,OneFam,One_Story,Average,2006,Gable,Typical,Typical,Y,SBrkr,2,1574,0,1574,3,1,1,3,824,144,104,0,No_Fence,2008,Normal,232000
13253,OneFam,One_Story,Average,2006,Gable,Typical,Typical,Y,SBrkr,3,1578,0,1578,3,1,1,3,642,0,26,0,No_Fence,2008,Normal,240000
14587,OneFam,One_Story,Average,2008,Gable,Typical,Typical,Y,SBrkr,2,1506,0,1506,2,1,1,2,592,0,174,0,No_Fence,2008,Partial,264132
10206,OneFam,One_Story,Average,2007,Gable,Typical,Typical,Y,SBrkr,2,1563,0,1563,3,1,1,3,758,144,99,0,No_Fence,2008,Normal,245000
12274,OneFam,One_Story,Average,2008,Gable,Typical,Typical,Y,SBrkr,2,1428,0,1428,3,1,0,2,554,0,60,0,No_Fence,2008,Partial,227680
9801,OneFam,Two_Story,Average,2007,Gable,Typical,Typical,Y,SBrkr,3,1341,520,1861,3,1,1,3,851,144,60,0,No_Fence,2008,Normal,257000
9428,OneFam,Two_Story,Average,2007,Hip,Typical,Typical,Y,SBrkr,3.5,955,919,1874,3,1,1,3,880,168,108,0,No_Fence,2008,Partial,297900
10037,OneFam,One_Story,Average,2006,Hip,Typical,Typical,Y,SBrkr,2,1460,0,1460,3,1,1,2,480,0,20,0,No_Fence,2008,Normal,247000
7500,OneFam,One_Story,Average,2004,Gable,Typical,Typical,Y,SBrkr,2,1080,0,1080,3,1,0,0,0,0,0,0,No_Fence,2008,Normal,141000
10110,OneFam,Two_Story,Average,2003,Gable,Typical,Typical,Y,SBrkr,3.5,835,861,1696,3,1,0,2,542,143,66,0,No_Fence,2008,Normal,188000
12774,OneFam,Two_Story,Average,2003,Gable,Typical,Typical,Y,SBrkr,2.5,835,828,1663,3,1,0,2,478,168,68,0,No_Fence,2008,Normal,192500
13072,OneFam,One_Story,Average,2005,Gable,Typical,Good,Y,SBrkr,2,1175,0,1175,3,1,0,0,0,0,90,0,No_Fence,2008,Normal,146000
13695,OneFam,One_Story,Average,2004,Gable,Typical,Typical,Y,SBrkr,2.5,1114,0,1114,3,1,0,2,576,0,102,0,No_Fence,2008,Normal,159000
13695,OneFam,One_Story,Average,2003,Gable,Typical,Typical,Y,SBrkr,2,1114,0,1114,3,1,0,2,576,0,78,0,No_Fence,2008,Normal,155000
8366,OneFam,Two_Story,Average,2004,Gable,Typical,Typical,Y,SBrkr,2.5,798,842,1640,3,1,0,2,520,138,45,0,No_Fence,2008,Normal,173000
9260,OneFam,One_Story,Average,2007,Gable,Typical,Typical,Y,SBrkr,2,1162,0,1162,3,1,0,2,483,0,32,0,No_Fence,2008,Normal,170000
8453,OneFam,Two_Story,Average,1995,Gable,Typical,Typical,Y,SBrkr,2.5,754,855,1609,3,1,0,2,525,0,70,0,No_Fence,2008,Normal,182000
8480,OneFam,Two_Story,Average,1993,Gable,Typical,Typical,Y,SBrkr,3,886,794,1680,3,1,0,2,474,144,96,0,No_Fence,2008,Normal,163000
8125,OneFam,One_Story,Average,1994,Gable,Typical,Typical,Y,SBrkr,3,1679,0,1679,3,1,1,2,575,224,42,0,No_Fence,2008,Normal,193500
14565,OneFam,Two_Story,Average,1994,Gable,Typical,Typical,Y,SBrkr,2.5,832,825,1657,3,1,0,2,483,144,74,0,No_Fence,2008,Normal,189000
8450,OneFam,Two_Story,Average,2001,Gable,Typical,Typical,Y,SBrkr,3.5,827,850,1677,3,1,0,2,627,0,68,0,No_Fence,2008,Normal,190500
8285,OneFam,Two_Story,Average,1992,Gable,Typical,Typical,Y,SBrkr,3,844,893,1737,3,1,0,2,506,192,85,0,No_Fence,2008,Normal,175000
7153,OneFam,One_Story,Average,1991,Gable,Typical,Typical,Y,SBrkr,3,1294,0,1294,3,1,0,2,496,112,51,0,Good_Wood,2008,Normal,179200
9291,OneFam,Two_Story,Average,1993,Gable,Typical,Typical,Y,SBrkr,2.5,832,878,1710,3,1,0,2,506,144,70,0,No_Fence,2008,Normal,187000
8012,TwnhsE,One_Story,Average,1993,Gable,Typical,Typical,Y,SBrkr,3,1617,0,1617,2,1,1,2,533,0,69,0,No_Fence,2008,Normal,193000
7892,TwnhsE,One_Story,Average,1993,Gable,Typical,Typical,Y,SBrkr,2,1199,0,1199,2,1,0,2,530,0,63,0,No_Fence,2008,Normal,153900
